note_id,ticket_id,author_id,noted_at,note_text
12142,7833,8,2025-05-30 03:22:29,Root cause documented
12143,7834,7,2025-05-22 23:25:06,Resolved and confirmed with user
12144,7834,5,2025-05-23 06:55:06,Contacted user
12145,7834,8,2025-05-23 05:47:06,Escalated to Network Ops
12146,7835,4,2025-05-07 12:34:14,Onsite visit scheduled
12147,7835,8,2025-05-07 10:13:14,Waiting on vendor
12148,7836,3,2025-05-13 14:43:25,Remote session started
12149,7837,5,2025-05-02 22:13:23,Parts ordered
12150,7838,2,2025-05-04 17:13:01,Root cause documented
12151,7838,4,2025-05-05 02:21:01,Remote session started
12152,7839,4,2025-05-04 14:25:49,Escalated to Network Ops
12153,7839,1,2025-05-05 02:22:49,Root cause documented
12154,7840,7,2025-05-08 21:14:40,Contacted user
12155,7840,1,2025-05-08 18:26:40,Parts ordered
12156,7841,5,2025-05-02 21:01:53,Remote session started
12157,7842,7,2025-05-24 18:27:40,Escalated to Network Ops
12158,7843,5,2025-05-21 19:23:25,Escalated to Network Ops
12159,7844,1,2025-05-06 16:44:00,Resolved and confirmed with user
12160,7845,4,2025-05-22 03:07:12,Contacted user
12161,7846,1,2025-05-12 11:02:01,Remote session started
12162,7847,3,2025-05-08 13:58:05,Waiting on vendor
12163,7848,5,2025-05-14 14:32:34,Resolved and confirmed with user
12164,7848,4,2025-05-15 06:45:34,Root cause documented
12165,7849,6,2025-05-29 03:03:09,Onsite visit scheduled
12166,7850,8,2025-05-18 08:56:48,Onsite visit scheduled
12167,7850,7,2025-05-18 14:09:48,Root cause documented
12168,7851,8,2025-05-18 20:02:11,Escalated to Network Ops
12169,7851,4,2025-05-18 15:13:11,Parts ordered
12170,7852,5,2025-05-22 18:58:27,Resolved and confirmed with user
12171,7852,1,2025-05-23 03:26:27,Onsite visit scheduled
12172,7853,6,2025-05-21 00:57:38,Escalated to Network Ops
12173,7854,7,2025-05-15 02:31:01,Root cause documented
12174,7855,7,2025-05-02 02:47:30,Parts ordered
12175,7855,6,2025-05-01 22:35:30,Remote session started
12176,7856,4,2025-05-08 19:59:24,Waiting on vendor
12177,7857,5,2025-05-06 15:07:19,Waiting on vendor
12178,7857,5,2025-05-06 17:13:19,Remote session started
12179,7858,7,2025-05-04 12:50:06,Parts ordered
12180,7859,8,2025-05-10 23:41:03,Parts ordered
12181,7859,2,2025-05-11 07:54:03,Onsite visit scheduled
12182,7860,1,2025-05-06 23:35:42,Resolved and confirmed with user
12183,7860,3,2025-05-06 17:32:42,Parts ordered
12184,7861,6,2025-05-09 07:40:18,Onsite visit scheduled
12185,7861,5,2025-05-09 12:39:18,Escalated to Network Ops
12186,7861,2,2025-05-09 23:48:18,Onsite visit scheduled
12187,7862,1,2025-05-24 20:19:22,Waiting on vendor
12188,7863,1,2025-05-02 16:46:34,Contacted user
12189,7863,3,2025-05-02 20:25:34,Onsite visit scheduled
12190,7864,6,2025-05-16 21:38:14,Resolved and confirmed with user
12191,7865,6,2025-05-23 16:22:51,Parts ordered
12192,7866,3,2025-05-12 16:52:40,Parts ordered
12193,7867,7,2025-05-11 00:18:49,Root cause documented
12194,7868,8,2025-05-03 23:58:15,Remote session started
12195,7868,6,2025-05-03 21:22:15,Onsite visit scheduled
12196,7869,6,2025-05-05 03:05:30,Escalated to Network Ops
12197,7870,6,2025-05-18 10:52:33,Waiting on vendor
12198,7871,1,2025-05-10 14:25:06,Contacted user
12199,7872,1,2025-05-18 15:34:14,Resolved and confirmed with user
12200,7873,3,2025-05-24 19:48:59,Waiting on vendor
12201,7874,8,2025-05-26 16:39:32,Parts ordered
12202,7875,2,2025-05-26 11:01:18,Remote session started
12203,7875,1,2025-05-27 06:17:18,Parts ordered
12204,7876,4,2025-05-13 17:50:09,Waiting on vendor
12205,7877,7,2025-05-15 09:21:57,Onsite visit scheduled
12206,7877,6,2025-05-15 16:13:57,Parts ordered
12207,7878,6,2025-05-06 00:01:37,Root cause documented
12208,7878,1,2025-05-05 19:23:37,Resolved and confirmed with user
12209,7879,8,2025-05-14 16:17:43,Escalated to Network Ops
12210,7880,7,2025-05-02 03:45:34,Contacted user
12211,7881,8,2025-05-31 13:50:12,Parts ordered
12212,7881,3,2025-05-31 08:47:12,Root cause documented
12213,7881,5,2025-06-01 13:55:12,Waiting on vendor
12214,7882,2,2025-05-31 16:04:47,Parts ordered
12215,7882,7,2025-06-01 02:45:47,Escalated to Network Ops
12216,7883,7,2025-05-22 01:56:03,Root cause documented
12217,7884,1,2025-05-17 23:42:43,Escalated to Network Ops
12218,7885,8,2025-05-04 18:10:34,Waiting on vendor
12219,7885,3,2025-05-05 11:04:34,Parts ordered
12220,7886,6,2025-05-10 14:07:54,Waiting on vendor
12221,7886,3,2025-05-11 03:47:54,Resolved and confirmed with user
12222,7886,2,2025-05-10 19:05:54,Remote session started
12223,7887,8,2025-05-09 15:19:56,Remote session started
12224,7887,4,2025-05-09 12:23:56,Root cause documented
12225,7888,2,2025-05-07 15:25:47,Root cause documented
12226,7889,4,2025-05-12 20:32:37,Waiting on vendor
12227,7889,4,2025-05-13 01:59:37,Waiting on vendor
12228,7890,4,2025-05-23 19:33:20,Remote session started
12229,7890,1,2025-05-24 11:43:20,Contacted user
12230,7891,4,2025-05-31 20:46:40,Escalated to Network Ops
12231,7892,5,2025-05-07 11:43:14,Resolved and confirmed with user
12232,7892,4,2025-05-07 20:01:14,Contacted user
12233,7892,7,2025-05-07 10:10:14,Contacted user
12234,7893,7,2025-05-05 18:21:21,Escalated to Network Ops
12235,7894,3,2025-05-23 17:19:14,Escalated to Network Ops
12236,7894,4,2025-05-23 12:59:14,Onsite visit scheduled
12237,7894,3,2025-05-24 09:53:14,Onsite visit scheduled
12238,7895,7,2025-05-31 21:44:51,Waiting on vendor
12239,7896,2,2025-05-13 18:06:52,Waiting on vendor
12240,7897,3,2025-05-15 01:09:51,Remote session started
12241,7898,5,2025-05-19 17:00:43,Root cause documented
12242,7898,1,2025-05-19 15:28:43,Waiting on vendor
12243,7899,4,2025-05-02 01:46:21,Waiting on vendor
12244,7899,4,2025-05-02 13:26:21,Remote session started
12245,7900,1,2025-05-29 15:21:41,Waiting on vendor
12246,7900,8,2025-05-30 03:40:41,Contacted user
12247,7901,8,2025-05-25 13:44:20,Root cause documented
12248,7902,1,2025-05-10 14:29:02,Waiting on vendor
12249,7903,7,2025-05-29 14:17:25,Onsite visit scheduled
12250,7903,1,2025-05-29 19:02:25,Parts ordered
12251,7904,5,2025-05-12 00:33:36,Remote session started
12252,7905,1,2025-05-09 01:49:13,Remote session started
12253,7906,1,2025-05-09 21:09:02,Waiting on vendor
12254,7906,8,2025-05-09 17:30:02,Waiting on vendor
12255,7907,5,2025-05-07 14:35:16,Resolved and confirmed with user
12256,7907,3,2025-05-07 17:33:16,Contacted user
12257,7908,7,2025-05-23 17:08:22,Escalated to Network Ops
12258,7908,5,2025-05-23 14:00:22,Onsite visit scheduled
12259,7909,8,2025-05-26 11:41:08,Parts ordered
12260,7909,7,2025-05-26 19:31:08,Resolved and confirmed with user
12261,7910,4,2025-05-05 16:12:18,Parts ordered
12262,7910,7,2025-05-06 01:39:18,Root cause documented
12263,7911,7,2025-05-17 23:37:55,Remote session started
12264,7912,2,2025-05-20 14:32:10,Remote session started
12265,7913,2,2025-05-21 19:00:10,Escalated to Network Ops
12266,7913,8,2025-05-21 22:23:10,Resolved and confirmed with user
12267,7914,5,2025-05-07 12:00:25,Remote session started
12268,7914,3,2025-05-08 03:27:25,Escalated to Network Ops
12269,7915,5,2025-05-21 00:12:42,Contacted user
12270,7916,4,2025-05-31 15:47:44,Root cause documented
12271,7917,1,2025-05-22 21:51:19,Root cause documented
12272,7918,2,2025-05-11 16:33:32,Resolved and confirmed with user
12273,7918,2,2025-05-11 22:23:32,Waiting on vendor
12274,7919,4,2025-05-12 12:20:34,Escalated to Network Ops
12275,7920,8,2025-05-25 00:59:06,Escalated to Network Ops
12276,7921,7,2025-05-25 15:48:52,Remote session started
12277,7922,1,2025-05-25 21:25:18,Contacted user
12278,7923,8,2025-05-16 00:59:01,Onsite visit scheduled
12279,7924,3,2025-05-01 12:52:51,Resolved and confirmed with user
12280,7925,7,2025-05-13 14:04:57,Contacted user
12281,7926,6,2025-05-07 14:28:22,Root cause documented
12282,7927,7,2025-05-06 17:30:19,Onsite visit scheduled
12283,7928,3,2025-05-18 22:48:31,Parts ordered
12284,7928,5,2025-05-19 09:18:31,Root cause documented
12285,7929,1,2025-05-14 18:49:01,Escalated to Network Ops
12286,7930,3,2025-05-04 09:57:11,Onsite visit scheduled
12287,7931,1,2025-05-26 16:52:58,Root cause documented
12288,7931,2,2025-05-26 16:16:58,Remote session started
12289,7932,6,2025-05-25 13:21:07,Remote session started
12290,7933,1,2025-05-10 22:14:39,Onsite visit scheduled
12291,7934,1,2025-05-30 12:59:34,Contacted user
12292,7934,8,2025-05-31 04:27:34,Waiting on vendor
12293,7935,5,2025-05-21 23:14:52,Onsite visit scheduled
12294,7936,1,2025-05-05 04:12:44,Resolved and confirmed with user
12295,7936,1,2025-05-05 07:51:44,Waiting on vendor
12296,7937,2,2025-05-13 17:36:10,Remote session started
12297,7938,3,2025-05-28 19:00:23,Contacted user
12298,7938,4,2025-05-29 07:51:23,Waiting on vendor
12299,7938,6,2025-05-29 03:16:23,Escalated to Network Ops
12300,7939,4,2025-05-31 17:49:25,Waiting on vendor
12301,7940,7,2025-05-30 23:20:49,Remote session started
12302,7941,7,2025-05-26 17:51:37,Resolved and confirmed with user
12303,7941,6,2025-05-26 23:56:37,Escalated to Network Ops
12304,7942,2,2025-05-03 17:12:04,Onsite visit scheduled
12305,7942,1,2025-05-04 04:06:04,Escalated to Network Ops
12306,7943,7,2025-05-08 15:21:09,Escalated to Network Ops
12307,7944,5,2025-05-19 17:20:56,Escalated to Network Ops
12308,7945,6,2025-05-21 22:10:08,Onsite visit scheduled
12309,7946,6,2025-05-26 11:09:32,Remote session started
12310,7947,7,2025-05-07 00:02:00,Waiting on vendor
12311,7947,5,2025-05-07 11:31:00,Parts ordered
12312,7948,4,2025-05-14 14:13:53,Remote session started
12313,7948,8,2025-05-14 18:51:53,Waiting on vendor
12314,7949,8,2025-05-11 12:38:04,Remote session started
12315,7949,1,2025-05-12 05:13:04,Contacted user
12316,7950,6,2025-05-30 21:10:06,Root cause documented
12317,7951,5,2025-05-24 15:59:48,Contacted user
12318,7951,1,2025-05-24 15:34:48,Remote session started
12319,7952,1,2025-05-04 15:25:05,Root cause documented
12320,7952,2,2025-05-05 03:57:05,Onsite visit scheduled
12321,7952,6,2025-05-04 19:30:05,Parts ordered
12322,7953,5,2025-05-29 23:50:23,Resolved and confirmed with user
12323,7954,4,2025-05-04 01:31:14,Remote session started
12324,7955,1,2025-05-11 11:36:27,Remote session started
12325,7956,2,2025-05-29 16:29:33,Root cause documented
12326,7956,3,2025-05-29 12:08:33,Resolved and confirmed with user
12327,7957,8,2025-05-28 20:21:26,Remote session started
12328,7957,2,2025-05-29 08:26:26,Remote session started
12329,7958,1,2025-05-26 19:07:14,Parts ordered
12330,7958,8,2025-05-26 17:33:14,Remote session started
12331,7959,5,2025-05-03 18:22:47,Contacted user
12332,7959,7,2025-05-03 14:44:47,Root cause documented
12333,7960,5,2025-05-20 16:18:43,Escalated to Network Ops
12334,7961,6,2025-05-18 20:25:05,Parts ordered
12335,7961,8,2025-05-19 00:57:05,Escalated to Network Ops
12336,7962,5,2025-05-21 21:12:46,Parts ordered
12337,7963,7,2025-05-20 15:54:19,Parts ordered
12338,7963,1,2025-05-20 10:59:19,Parts ordered
12339,7964,6,2025-05-18 19:35:37,Contacted user
12340,7965,5,2025-05-02 10:44:00,Escalated to Network Ops
12341,7965,6,2025-05-02 18:24:00,Remote session started
12342,7965,1,2025-05-02 18:28:00,Parts ordered
12343,7966,3,2025-05-01 16:19:48,Parts ordered
12344,7966,7,2025-05-01 23:39:48,Resolved and confirmed with user
12345,7967,4,2025-05-26 21:03:43,Escalated to Network Ops
12346,7967,3,2025-05-27 05:12:43,Resolved and confirmed with user
12347,7968,6,2025-05-29 22:17:24,Contacted user
12348,7969,3,2025-05-06 19:29:16,Escalated to Network Ops
12349,7970,3,2025-05-10 19:48:10,Remote session started
12350,7971,2,2025-05-14 23:24:02,Remote session started
12351,7971,3,2025-05-15 02:39:02,Remote session started
12352,7972,8,2025-05-06 14:52:03,Contacted user
12353,7973,5,2025-05-04 19:02:57,Remote session started
12354,7974,8,2025-05-17 20:08:07,Root cause documented
12355,7974,6,2025-05-17 21:57:07,Root cause documented
12356,7975,1,2025-05-17 19:15:19,Escalated to Network Ops
12357,7975,8,2025-05-18 04:36:19,Contacted user
12358,7976,4,2025-05-01 22:10:12,Contacted user
12359,7976,5,2025-05-02 08:43:12,Root cause documented
12360,7977,3,2025-05-02 16:59:11,Waiting on vendor
12361,7978,8,2025-05-09 01:09:44,Resolved and confirmed with user
12362,7978,3,2025-05-08 23:42:44,Remote session started
12363,7979,1,2025-05-02 18:36:09,Waiting on vendor
12364,7980,2,2025-05-17 14:13:39,Onsite visit scheduled
12365,7980,7,2025-05-17 17:11:39,Contacted user
12366,7981,7,2025-05-16 15:26:00,Onsite visit scheduled
12367,7982,4,2025-05-28 19:15:05,Remote session started
12368,7983,6,2025-05-18 01:36:30,Remote session started
12369,7984,5,2025-05-04 23:18:35,Root cause documented
12370,7984,2,2025-05-04 21:28:35,Contacted user
12371,7985,4,2025-05-29 22:41:22,Onsite visit scheduled
12372,7985,2,2025-05-29 20:03:22,Waiting on vendor
12373,7985,2,2025-05-29 18:39:22,Resolved and confirmed with user
12374,7986,8,2025-05-15 19:06:48,Contacted user
12375,7986,7,2025-05-15 20:43:48,Contacted user
12376,7987,4,2025-05-21 01:42:50,Remote session started
12377,7988,1,2025-05-20 12:19:00,Remote session started
12378,7989,3,2025-05-11 23:29:47,Remote session started
12379,7990,3,2025-05-15 15:33:03,Contacted user
12380,7991,6,2025-05-07 09:25:44,Parts ordered
12381,7992,2,2025-05-19 20:21:31,Waiting on vendor
12382,7993,7,2025-05-16 09:03:25,Parts ordered
12383,7993,5,2025-05-16 13:08:25,Waiting on vendor
12384,7994,1,2025-05-27 16:33:56,Remote session started
12385,7995,4,2025-05-06 12:37:49,Waiting on vendor
12386,7995,2,2025-05-06 21:33:49,Parts ordered
12387,7995,1,2025-05-07 03:18:49,Root cause documented
12388,7996,2,2025-05-07 17:55:34,Contacted user
12389,7997,3,2025-05-12 02:58:09,Remote session started
12390,7997,1,2025-05-12 07:51:09,Onsite visit scheduled
12391,7997,4,2025-05-11 23:14:09,Onsite visit scheduled
12392,7998,6,2025-05-09 17:10:46,Parts ordered
12393,7998,5,2025-05-09 19:58:46,Parts ordered
12394,7999,8,2025-05-11 16:40:41,Onsite visit scheduled
12395,7999,2,2025-05-12 02:52:41,Resolved and confirmed with user
12396,8000,7,2025-05-13 20:46:58,Onsite visit scheduled
12397,8000,7,2025-05-14 08:03:58,Parts ordered
12398,8000,5,2025-05-14 07:59:58,Root cause documented
12399,8001,5,2025-05-22 17:37:30,Onsite visit scheduled
12400,8001,8,2025-05-22 18:36:30,Onsite visit scheduled
12401,8001,3,2025-05-22 18:31:30,Escalated to Network Ops
12402,8002,7,2025-05-09 12:28:45,Remote session started
12403,8003,2,2025-05-17 15:54:40,Onsite visit scheduled
12404,8004,1,2025-05-25 19:06:41,Escalated to Network Ops
12405,8004,4,2025-05-26 08:21:41,Escalated to Network Ops
12406,8005,6,2025-05-13 00:32:37,Waiting on vendor
12407,8006,6,2025-05-30 01:45:51,Contacted user
12408,8007,4,2025-05-15 20:22:15,Escalated to Network Ops
12409,8007,1,2025-05-16 02:45:15,Parts ordered
12410,8008,3,2025-05-26 19:42:50,Escalated to Network Ops
12411,8008,1,2025-05-26 16:58:50,Parts ordered
12412,8009,2,2025-05-11 01:46:38,Waiting on vendor
12413,8010,1,2025-05-07 00:36:51,Resolved and confirmed with user
12414,8011,6,2025-05-13 14:27:12,Escalated to Network Ops
12415,8012,2,2025-05-23 23:45:13,Parts ordered
12416,8013,6,2025-05-19 18:30:42,Resolved and confirmed with user
12417,8013,8,2025-05-20 07:04:42,Contacted user
12418,8014,7,2025-05-21 00:53:43,Parts ordered
12419,8015,8,2025-05-27 13:25:06,Escalated to Network Ops
12420,8015,6,2025-05-28 00:37:06,Onsite visit scheduled
12421,8016,1,2025-05-11 13:27:29,Resolved and confirmed with user
12422,8017,3,2025-05-23 01:38:21,Resolved and confirmed with user
12423,8018,1,2025-05-31 23:51:39,Onsite visit scheduled
12424,8018,3,2025-06-01 04:31:39,Resolved and confirmed with user
12425,8019,5,2025-05-17 14:07:15,Root cause documented
12426,8020,3,2025-05-14 23:00:18,Resolved and confirmed with user
12427,8020,7,2025-05-15 07:04:18,Contacted user
12428,8021,7,2025-05-11 22:42:53,Onsite visit scheduled
12429,8022,3,2025-05-11 22:45:14,Remote session started
12430,8023,3,2025-05-16 13:29:46,Escalated to Network Ops
12431,8024,6,2025-05-20 11:07:54,Resolved and confirmed with user
12432,8024,4,2025-05-21 01:42:54,Waiting on vendor
12433,8025,8,2025-05-13 17:46:51,Parts ordered
12434,8025,6,2025-05-13 20:00:51,Waiting on vendor
12435,8026,1,2025-05-30 12:20:31,Waiting on vendor
12436,8027,7,2025-05-24 14:20:42,Contacted user
12437,8028,4,2025-05-28 08:48:18,Resolved and confirmed with user
12438,8029,5,2025-05-03 22:48:02,Waiting on vendor
12439,8029,3,2025-05-04 00:23:02,Contacted user
12440,8029,8,2025-05-04 05:00:02,Resolved and confirmed with user
12441,8030,4,2025-05-24 13:23:14,Resolved and confirmed with user
12442,8030,6,2025-05-24 13:12:14,Parts ordered
12443,8031,1,2025-05-07 12:12:02,Resolved and confirmed with user
12444,8031,8,2025-05-08 04:17:02,Onsite visit scheduled
12445,8032,8,2025-05-21 22:18:32,Remote session started
12446,8033,3,2025-05-31 19:12:22,Resolved and confirmed with user
12447,8033,4,2025-05-31 22:19:22,Contacted user
12448,8034,7,2025-05-02 18:10:01,Parts ordered
12449,8034,4,2025-05-03 04:46:01,Contacted user
12450,8035,8,2025-05-03 16:13:17,Waiting on vendor
12451,8035,4,2025-05-03 23:55:17,Parts ordered
12452,8036,6,2025-05-04 17:43:55,Root cause documented
12453,8037,8,2025-05-30 17:11:17,Remote session started
12454,8037,6,2025-05-30 19:54:17,Contacted user
12455,8038,2,2025-05-01 21:55:41,Onsite visit scheduled
12456,8039,5,2025-05-04 16:09:43,Contacted user
12457,8040,4,2025-05-13 10:19:00,Parts ordered
12458,8041,5,2025-05-19 03:08:35,Root cause documented
12459,8042,7,2025-05-08 18:56:27,Resolved and confirmed with user
12460,8043,4,2025-05-19 16:54:44,Escalated to Network Ops
12461,8044,7,2025-05-06 02:28:55,Escalated to Network Ops
12462,8044,3,2025-05-05 20:47:55,Onsite visit scheduled
12463,8044,1,2025-05-06 17:03:55,Resolved and confirmed with user
12464,8045,2,2025-05-15 13:43:31,Contacted user
12465,8045,8,2025-05-15 16:06:31,Waiting on vendor
12466,8046,7,2025-05-14 12:05:44,Contacted user
12467,8047,1,2025-05-12 19:51:56,Escalated to Network Ops
12468,8047,7,2025-05-13 03:59:56,Parts ordered
12469,8048,3,2025-05-29 13:37:07,Contacted user
12470,8049,3,2025-05-28 18:53:35,Resolved and confirmed with user
12471,8049,3,2025-05-28 15:03:35,Parts ordered
12472,8049,1,2025-05-29 03:38:35,Waiting on vendor
12473,8050,6,2025-05-20 19:41:54,Resolved and confirmed with user
12474,8051,4,2025-05-21 18:30:20,Waiting on vendor
12475,8052,1,2025-05-27 15:54:00,Root cause documented
12476,8053,7,2025-05-23 14:58:35,Resolved and confirmed with user
12477,8054,8,2025-05-07 14:04:40,Waiting on vendor
12478,8055,4,2025-05-31 22:05:45,Onsite visit scheduled
12479,8056,6,2025-05-01 21:34:28,Waiting on vendor
12480,8056,5,2025-05-02 04:48:28,Onsite visit scheduled
12481,8057,4,2025-05-16 20:19:20,Escalated to Network Ops
12482,8058,4,2025-05-02 18:58:43,Waiting on vendor
12483,8058,2,2025-05-02 14:13:43,Escalated to Network Ops
12484,8059,1,2025-05-16 17:53:22,Parts ordered
12485,8060,7,2025-05-27 20:46:55,Contacted user
12486,8061,3,2025-05-30 13:41:22,Onsite visit scheduled
12487,8061,1,2025-05-31 03:02:22,Waiting on vendor
12488,8062,6,2025-05-01 16:53:19,Root cause documented
12489,8063,6,2025-05-14 11:56:27,Contacted user
12490,8063,3,2025-05-14 14:00:27,Waiting on vendor
12491,8063,1,2025-05-15 10:04:27,Parts ordered
12492,8064,7,2025-05-26 13:12:36,Contacted user
12493,8065,3,2025-05-08 11:02:29,Contacted user
12494,8065,7,2025-05-08 15:58:29,Onsite visit scheduled
12495,8066,8,2025-05-11 11:00:09,Escalated to Network Ops
12496,8066,5,2025-05-11 15:37:09,Escalated to Network Ops
12497,8067,2,2025-05-30 22:08:53,Onsite visit scheduled
12498,8067,4,2025-05-30 19:16:53,Contacted user
12499,8068,6,2025-05-08 13:35:05,Contacted user
12500,8069,4,2025-05-03 19:38:17,Remote session started
12501,8069,2,2025-05-04 00:41:17,Root cause documented
12502,8070,3,2025-05-31 14:42:46,Onsite visit scheduled
12503,8070,3,2025-05-31 15:19:46,Contacted user
12504,8070,6,2025-06-01 14:50:46,Remote session started
12505,8071,4,2025-05-29 21:55:12,Root cause documented
12506,8072,2,2025-05-15 16:39:02,Resolved and confirmed with user
12507,8073,4,2025-05-04 14:27:27,Remote session started
12508,8073,1,2025-05-04 16:28:27,Root cause documented
12509,8074,5,2025-05-06 19:09:49,Onsite visit scheduled
12510,8074,8,2025-05-06 22:14:49,Waiting on vendor
12511,8075,5,2025-05-02 15:33:35,Onsite visit scheduled
12512,8076,6,2025-05-11 19:34:03,Resolved and confirmed with user
12513,8077,8,2025-05-09 16:27:23,Parts ordered
12514,8077,5,2025-05-09 15:36:23,Root cause documented
12515,8078,4,2025-05-29 15:50:47,Resolved and confirmed with user
12516,8079,7,2025-05-30 17:47:19,Waiting on vendor
12517,8079,2,2025-05-30 22:34:19,Root cause documented
12518,8080,7,2025-05-14 19:12:31,Contacted user
12519,8080,8,2025-05-14 19:47:31,Remote session started
12520,8081,5,2025-05-21 20:19:56,Contacted user
12521,8082,5,2025-05-20 22:24:14,Contacted user
12522,8083,8,2025-05-30 01:19:18,Root cause documented
12523,8084,5,2025-05-23 15:36:45,Resolved and confirmed with user
12524,8084,5,2025-05-24 01:18:45,Resolved and confirmed with user
12525,8085,8,2025-05-10 17:35:53,Waiting on vendor
12526,8086,1,2025-05-04 00:39:44,Remote session started
12527,8086,3,2025-05-04 06:25:44,Escalated to Network Ops
12528,8087,2,2025-05-19 00:47:18,Contacted user
12529,8088,1,2025-05-31 23:14:22,Waiting on vendor
12530,8088,1,2025-05-31 16:35:22,Onsite visit scheduled
12531,8089,4,2025-05-10 17:46:00,Resolved and confirmed with user
12532,8090,8,2025-05-21 21:50:50,Remote session started
12533,8090,1,2025-05-22 05:39:50,Parts ordered
12534,8091,3,2025-05-16 20:43:54,Escalated to Network Ops
12535,8091,2,2025-05-17 03:01:54,Remote session started
12536,8092,6,2025-05-11 21:03:41,Contacted user
12537,8093,2,2025-05-10 23:43:02,Onsite visit scheduled
12538,8094,3,2025-05-31 13:10:15,Parts ordered
12539,8094,2,2025-05-31 17:05:15,Onsite visit scheduled
12540,8095,5,2025-05-23 14:24:59,Parts ordered
12541,8095,2,2025-05-23 11:12:59,Contacted user
12542,8096,8,2025-05-27 12:44:45,Parts ordered
12543,8097,3,2025-05-13 13:53:28,Waiting on vendor
12544,8097,6,2025-05-13 23:29:28,Onsite visit scheduled
12545,8098,7,2025-05-04 12:46:42,Onsite visit scheduled
12546,8099,6,2025-05-24 19:55:23,Onsite visit scheduled
12547,8099,6,2025-05-24 17:24:23,Escalated to Network Ops
12548,8100,3,2025-05-04 14:02:29,Escalated to Network Ops
12549,8100,2,2025-05-05 02:52:29,Waiting on vendor
12550,8100,4,2025-05-05 02:37:29,Contacted user
12551,8101,4,2025-05-16 14:03:30,Escalated to Network Ops
12552,8101,6,2025-05-16 13:21:30,Waiting on vendor
12553,8101,1,2025-05-16 11:59:30,Waiting on vendor
12554,8102,6,2025-05-01 18:52:01,Contacted user
12555,8103,2,2025-05-18 19:22:37,Contacted user
12556,8103,3,2025-05-19 06:44:37,Remote session started
12557,8104,1,2025-05-20 12:03:28,Contacted user
12558,8105,3,2025-05-23 21:10:29,Resolved and confirmed with user
12559,8106,5,2025-05-06 18:45:26,Remote session started
12560,8106,1,2025-05-07 04:20:26,Parts ordered
12561,8107,1,2025-05-04 18:52:54,Parts ordered
12562,8108,7,2025-05-08 22:37:55,Resolved and confirmed with user
12563,8109,1,2025-05-27 19:53:14,Root cause documented
12564,8109,8,2025-05-28 05:35:14,Parts ordered
12565,8110,5,2025-05-21 19:39:37,Contacted user
12566,8111,5,2025-05-15 13:57:43,Waiting on vendor
12567,8112,8,2025-06-01 00:10:07,Remote session started
12568,8113,3,2025-05-13 17:11:24,Resolved and confirmed with user
12569,8114,8,2025-05-17 10:17:16,Resolved and confirmed with user
12570,8115,4,2025-05-08 01:08:13,Contacted user
12571,8115,6,2025-05-08 09:38:13,Contacted user
12572,8116,4,2025-05-06 20:29:11,Contacted user
12573,8116,7,2025-05-06 22:28:11,Onsite visit scheduled
12574,8117,3,2025-05-11 16:56:08,Escalated to Network Ops
12575,8118,6,2025-05-16 19:27:51,Waiting on vendor
12576,8119,8,2025-05-04 16:23:27,Parts ordered
12577,8120,6,2025-05-10 20:52:26,Root cause documented
12578,8121,7,2025-05-19 13:13:55,Remote session started
12579,8121,5,2025-05-19 17:33:55,Parts ordered
12580,8121,1,2025-05-19 23:14:55,Parts ordered
12581,8122,4,2025-05-02 19:30:50,Waiting on vendor
12582,8123,5,2025-05-26 11:59:04,Parts ordered
12583,8123,8,2025-05-26 20:45:04,Root cause documented
12584,8124,6,2025-05-12 23:13:25,Waiting on vendor
12585,8124,3,2025-05-13 08:01:25,Remote session started
12586,8124,1,2025-05-12 17:02:25,Contacted user
12587,8125,6,2025-05-15 21:30:00,Escalated to Network Ops
12588,8125,6,2025-05-15 19:51:00,Escalated to Network Ops
12589,8126,5,2025-05-16 18:00:15,Root cause documented
12590,8127,1,2025-05-03 19:20:10,Contacted user
12591,8128,3,2025-05-27 19:10:57,Resolved and confirmed with user
12592,8129,3,2025-05-23 17:27:20,Onsite visit scheduled
12593,8130,7,2025-05-31 14:53:07,Onsite visit scheduled
12594,8130,4,2025-05-31 20:58:07,Root cause documented
12595,8131,7,2025-05-04 20:42:43,Escalated to Network Ops
12596,8131,6,2025-05-04 16:48:43,Waiting on vendor
12597,8132,1,2025-05-20 22:36:17,Remote session started
12598,8133,5,2025-05-04 15:56:09,Root cause documented
12599,8133,2,2025-05-05 01:27:09,Onsite visit scheduled
12600,8134,7,2025-05-27 11:39:52,Escalated to Network Ops
12601,8134,3,2025-05-27 22:03:52,Remote session started
12602,8135,8,2025-05-23 21:05:50,Root cause documented
12603,8136,2,2025-05-04 15:38:39,Escalated to Network Ops
12604,8137,2,2025-05-25 15:10:33,Onsite visit scheduled
12605,8138,5,2025-05-26 15:41:17,Escalated to Network Ops
12606,8138,5,2025-05-27 05:51:17,Root cause documented
12607,8139,5,2025-05-20 19:36:21,Onsite visit scheduled
12608,8139,3,2025-05-20 23:22:21,Escalated to Network Ops
12609,8140,1,2025-05-29 15:23:19,Escalated to Network Ops
12610,8140,1,2025-05-29 12:47:19,Resolved and confirmed with user
12611,8141,5,2025-05-05 18:37:12,Waiting on vendor
12612,8142,8,2025-05-28 17:35:56,Onsite visit scheduled
12613,8143,7,2025-05-10 20:44:52,Waiting on vendor
