enrollment_id,student_id,section_id
4136,308,116
4137,308,117
4138,308,118
4139,308,119
4140,308,120
4141,309,13
4142,309,14
4143,309,15
4144,309,16
4145,309,17
4146,309,18
4147,309,19
4148,309,20
4149,309,21
4150,309,22
4151,309,23
4152,309,24
4153,310,37
4154,310,38
4155,310,39
4156,310,40
4157,310,41
4158,310,42
4159,310,43
4160,310,44
4161,310,45
4162,310,46
4163,310,47
4164,310,48
4165,310,49
4166,310,50
4167,310,51
4168,311,67
4169,311,68
4170,311,69
4171,311,70
4172,311,71
4173,311,72
4174,311,73
4175,311,74
4176,311,75
4177,311,76
4178,311,77
4179,311,78
4180,311,79
4181,311,80
4182,311,81
4183,312,13
4184,312,14
4185,312,15
4186,312,16
4187,312,17
4188,312,18
4189,312,19
4190,312,20
4191,312,21
4192,312,22
4193,312,23
4194,312,24
4195,313,97
4196,313,98
4197,313,99
4198,313,100
4199,313,101
4200,313,102
4201,313,103
4202,313,104
4203,313,105
4204,313,106
4205,313,107
4206,313,108
4207,313,109
4208,313,110
4209,313,111
4210,314,97
4211,314,98
4212,314,99
4213,314,100
4214,314,101
4215,314,102
4216,314,103
4217,314,104
4218,314,105
4219,314,106
4220,314,107
4221,314,108
4222,314,109
4223,314,110
4224,314,111
4225,315,97
4226,315,98
4227,315,99
4228,315,100
4229,315,101
4230,315,102
4231,315,103
4232,315,104
4233,315,105
4234,315,106
4235,315,107
4236,315,108
4237,315,109
4238,315,110
4239,315,111
4240,316,25
4241,316,26
4242,316,27
4243,316,28
4244,316,29
4245,316,30
4246,316,31
4247,316,32
4248,316,33
4249,316,34
4250,316,35
4251,316,36
4252,317,112
4253,317,113
4254,317,114
4255,317,115
4256,317,116
4257,317,117
4258,317,118
4259,317,119
4260,317,120
4261,318,37
4262,318,38
4263,318,39
4264,318,40
4265,318,41
4266,318,42
4267,318,43
4268,318,44
4269,318,45
4270,318,46
4271,318,47
4272,318,48
4273,318,49
4274,318,50
4275,318,51
4276,319,13
4277,319,14
4278,319,15
4279,319,16
4280,319,17
4281,319,18
4282,319,19
4283,319,20
4284,319,21
4285,319,22
4286,319,23
4287,319,24
4288,320,67
4289,320,68
4290,320,69
4291,320,70
4292,320,71
4293,320,72
4294,320,73
4295,320,74
4296,320,75
4297,320,76
4298,320,77
4299,320,78
4300,320,79
4301,320,80
4302,320,81
4303,321,25
4304,321,26
4305,321,27
4306,321,28
4307,321,29
4308,321,30
4309,321,31
4310,321,32
4311,321,33
4312,321,34
4313,321,35
4314,321,36
4315,322,82
4316,322,83
4317,322,84
4318,322,85
4319,322,86
4320,322,87
4321,322,88
4322,322,89
4323,322,90
4324,322,91
4325,322,92
4326,322,93
4327,322,94
4328,322,95
4329,322,96
4330,323,1
4331,323,2
4332,323,3
4333,323,4
4334,323,5
4335,323,6
4336,323,7
4337,323,8
4338,323,9
4339,323,10
4340,323,11
4341,323,12
4342,324,112
4343,324,113
4344,324,114
4345,324,115
4346,324,116
4347,324,117
4348,324,118
4349,324,119
4350,324,120
4351,325,112
4352,325,113
4353,325,114
4354,325,115
4355,325,116
4356,325,117
4357,325,118
4358,325,119
4359,325,120
4360,326,82
4361,326,83
4362,326,84
4363,326,85
4364,326,86
4365,326,87
4366,326,88
4367,326,89
4368,326,90
4369,326,91
4370,326,92
4371,326,93
4372,326,94
4373,326,95
4374,326,96
4375,327,112
4376,327,113
4377,327,114
4378,327,115
4379,327,116
4380,327,117
4381,327,118
4382,327,119
4383,327,120
4384,328,13
4385,328,14
4386,328,15
4387,328,16
4388,328,17
4389,328,18
4390,328,19
4391,328,20
4392,328,21
4393,328,22
4394,328,23
4395,328,24
4396,329,52
4397,329,53
4398,329,54
4399,329,55
4400,329,56
4401,329,57
4402,329,58
4403,329,59
4404,329,60
4405,329,61
4406,329,62
4407,329,63
4408,329,64
4409,329,65
4410,329,66
4411,330,67
4412,330,68
4413,330,69
4414,330,70
4415,330,71
4416,330,72
4417,330,73
4418,330,74
4419,330,75
4420,330,76
4421,330,77
4422,330,78
4423,330,79
4424,330,80
4425,330,81
4426,331,13
4427,331,14
4428,331,15
4429,331,16
4430,331,17
4431,331,18
4432,331,19
4433,331,20
4434,331,21
4435,331,22
4436,331,23
4437,331,24
4438,332,52
4439,332,53
4440,332,54
4441,332,55
4442,332,56
4443,332,57
4444,332,58
4445,332,59
4446,332,60
4447,332,61
4448,332,62
4449,332,63
4450,332,64
4451,332,65
4452,332,66
4453,333,25
4454,333,26
4455,333,27
4456,333,28
4457,333,29
4458,333,30
4459,333,31
4460,333,32
4461,333,33
4462,333,34
4463,333,35
4464,333,36
4465,334,25
4466,334,26
4467,334,27
4468,334,28
4469,334,29
4470,334,30
4471,334,31
4472,334,32
4473,334,33
4474,334,34
4475,334,35
4476,334,36
4477,335,37
4478,335,38
4479,335,39
4480,335,40
4481,335,41
4482,335,42
4483,335,43
4484,335,44
4485,335,45
4486,335,46
4487,335,47
4488,335,48
4489,335,49
4490,335,50
4491,335,51
4492,336,67
4493,336,68
4494,336,69
4495,336,70
4496,336,71
4497,336,72
4498,336,73
4499,336,74
4500,336,75
4501,336,76
4502,336,77
4503,336,78
4504,336,79
4505,336,80
4506,336,81
4507,337,112
4508,337,113
4509,337,114
4510,337,115
4511,337,116
4512,337,117
4513,337,118
4514,337,119
4515,337,120
4516,338,25
4517,338,26
4518,338,27
4519,338,28
4520,338,29
4521,338,30
4522,338,31
4523,338,32
4524,338,33
4525,338,34
4526,338,35
4527,338,36
4528,339,1
4529,339,2
4530,339,3
4531,339,4
4532,339,5
4533,339,6
4534,339,7
4535,339,8
4536,339,9
4537,339,10
4538,339,11
4539,339,12
4540,340,1
4541,340,2
4542,340,3
4543,340,4
4544,340,5
4545,340,6
4546,340,7
4547,340,8
4548,340,9
4549,340,10
4550,340,11
4551,340,12
4552,341,1
4553,341,2
4554,341,3
4555,341,4
4556,341,5
4557,341,6
4558,341,7
4559,341,8
4560,341,9
4561,341,10
4562,341,11
4563,341,12
4564,342,25
4565,342,26
4566,342,27
4567,342,28
4568,342,29
4569,342,30
4570,342,31
4571,342,32
4572,342,33
4573,342,34
4574,342,35
4575,342,36
4576,343,112
4577,343,113
4578,343,114
4579,343,115
4580,343,116
4581,343,117
4582,343,118
4583,343,119
4584,343,120
4585,344,52
4586,344,53
4587,344,54
4588,344,55
4589,344,56
4590,344,57
4591,344,58
4592,344,59
4593,344,60
4594,344,61
4595,344,62
4596,344,63
4597,344,64
4598,344,65
4599,344,66
4600,345,13
4601,345,14
4602,345,15
4603,345,16
4604,345,17
4605,345,18
4606,345,19
4607,345,20
4608,345,21
4609,345,22
4610,345,23
4611,345,24
4612,346,67
4613,346,68
4614,346,69
4615,346,70
4616,346,71
4617,346,72
4618,346,73
4619,346,74
4620,346,75
4621,346,76
4622,346,77
4623,346,78
4624,346,79
4625,346,80
4626,346,81
4627,347,37
4628,347,38
4629,347,39
4630,347,40
4631,347,41
4632,347,42
4633,347,43
4634,347,44
4635,347,45
4636,347,46
4637,347,47
4638,347,48
4639,347,49
4640,347,50
4641,347,51
4642,348,25
4643,348,26
4644,348,27
4645,348,28
4646,348,29
4647,348,30
4648,348,31
4649,348,32
4650,348,33
4651,348,34
4652,348,35
4653,348,36
4654,349,25
4655,349,26
4656,349,27
4657,349,28
4658,349,29
4659,349,30
4660,349,31
4661,349,32
4662,349,33
4663,349,34
4664,349,35
4665,349,36
4666,350,112
4667,350,113
4668,350,114
4669,350,115
4670,350,116
4671,350,117
4672,350,118
4673,350,119
4674,350,120
4675,351,1
4676,351,2
4677,351,3
4678,351,4
4679,351,5
4680,351,6
4681,351,7
4682,351,8
4683,351,9
4684,351,10
4685,351,11
4686,351,12
4687,352,13
4688,352,14
4689,352,15
4690,352,16
4691,352,17
4692,352,18
4693,352,19
4694,352,20
4695,352,21
4696,352,22
4697,352,23
4698,352,24
4699,353,52
4700,353,53
4701,353,54
4702,353,55
4703,353,56
4704,353,57
4705,353,58
4706,353,59
4707,353,60
4708,353,61
4709,353,62
4710,353,63
4711,353,64
4712,353,65
4713,353,66
4714,354,25
4715,354,26
4716,354,27
4717,354,28
4718,354,29
4719,354,30
4720,354,31
4721,354,32
4722,354,33
4723,354,34
4724,354,35
4725,354,36
4726,355,25
4727,355,26
4728,355,27
4729,355,28
4730,355,29
4731,355,30
4732,355,31
4733,355,32
4734,355,33
4735,355,34
4736,355,35
4737,355,36
4738,356,25
4739,356,26
4740,356,27
4741,356,28
4742,356,29
4743,356,30
4744,356,31
4745,356,32
4746,356,33
4747,356,34
4748,356,35
4749,356,36
4750,357,37
4751,357,38
4752,357,39
4753,357,40
4754,357,41
4755,357,42
4756,357,43
4757,357,44
4758,357,45
4759,357,46
4760,357,47
4761,357,48
4762,357,49
4763,357,50
4764,357,51
4765,358,25
4766,358,26
4767,358,27
4768,358,28
4769,358,29
4770,358,30
4771,358,31
4772,358,32
4773,358,33
4774,358,34
4775,358,35
4776,358,36
4777,359,37
4778,359,38
4779,359,39
4780,359,40
4781,359,41
4782,359,42
4783,359,43
4784,359,44
4785,359,45
4786,359,46
4787,359,47
4788,359,48
4789,359,49
4790,359,50
4791,359,51
4792,360,37
4793,360,38
4794,360,39
4795,360,40
4796,360,41
4797,360,42
4798,360,43
4799,360,44
4800,360,45
4801,360,46
4802,360,47
4803,360,48
4804,360,49
4805,360,50
4806,360,51
4807,361,25
4808,361,26
4809,361,27
4810,361,28
4811,361,29
4812,361,30
4813,361,31
4814,361,32
4815,361,33
4816,361,34
4817,361,35
4818,361,36
4819,362,1
4820,362,2
4821,362,3
4822,362,4
4823,362,5
4824,362,6
4825,362,7
4826,362,8
4827,362,9
4828,362,10
4829,362,11
4830,362,12
4831,363,52
4832,363,53
4833,363,54
4834,363,55
4835,363,56
4836,363,57
4837,363,58
4838,363,59
4839,363,60
4840,363,61
4841,363,62
4842,363,63
4843,363,64
4844,363,65
4845,363,66
4846,364,52
4847,364,53
4848,364,54
4849,364,55
4850,364,56
4851,364,57
4852,364,58
4853,364,59
4854,364,60
4855,364,61
4856,364,62
4857,364,63
4858,364,64
4859,364,65
4860,364,66
4861,365,1
4862,365,2
4863,365,3
4864,365,4
4865,365,5
4866,365,6
4867,365,7
4868,365,8
4869,365,9
4870,365,10
4871,365,11
4872,365,12
4873,366,25
4874,366,26
4875,366,27
4876,366,28
4877,366,29
4878,366,30
4879,366,31
4880,366,32
4881,366,33
4882,366,34
4883,366,35
4884,366,36
4885,367,1
4886,367,2
4887,367,3
4888,367,4
4889,367,5
4890,367,6
4891,367,7
4892,367,8
4893,367,9
4894,367,10
4895,367,11
4896,367,12
4897,368,112
4898,368,113
4899,368,114
4900,368,115
4901,368,116
4902,368,117
4903,368,118
4904,368,119
4905,368,120
4906,369,97
4907,369,98
4908,369,99
4909,369,100
4910,369,101
4911,369,102
4912,369,103
4913,369,104
4914,369,105
4915,369,106
4916,369,107
4917,369,108
4918,369,109
4919,369,110
4920,369,111
4921,370,13
4922,370,14
4923,370,15
4924,370,16
4925,370,17
4926,370,18
4927,370,19
4928,370,20
4929,370,21
4930,370,22
4931,370,23
4932,370,24
4933,371,112
4934,371,113
4935,371,114
4936,371,115
4937,371,116
4938,371,117
4939,371,118
4940,371,119
4941,371,120
4942,372,13
4943,372,14
4944,372,15
4945,372,16
4946,372,17
4947,372,18
4948,372,19
4949,372,20
4950,372,21
4951,372,22
4952,372,23
4953,372,24
4954,373,25
4955,373,26
4956,373,27
4957,373,28
4958,373,29
4959,373,30
4960,373,31
4961,373,32
4962,373,33
4963,373,34
4964,373,35
4965,373,36
4966,374,82
4967,374,83
4968,374,84
4969,374,85
4970,374,86
4971,374,87
4972,374,88
4973,374,89
4974,374,90
4975,374,91
4976,374,92
4977,374,93
4978,374,94
4979,374,95
4980,374,96
4981,375,67
4982,375,68
4983,375,69
4984,375,70
4985,375,71
4986,375,72
4987,375,73
4988,375,74
4989,375,75
4990,375,76
4991,375,77
4992,375,78
4993,375,79
4994,375,80
4995,375,81
4996,376,52
4997,376,53
4998,376,54
4999,376,55
5000,376,56
5001,376,57
5002,376,58
5003,376,59
5004,376,60
5005,376,61
5006,376,62
5007,376,63
5008,376,64
5009,376,65
5010,376,66
5011,377,67
5012,377,68
5013,377,69
5014,377,70
5015,377,71
5016,377,72
5017,377,73
5018,377,74
5019,377,75
5020,377,76
5021,377,77
5022,377,78
5023,377,79
5024,377,80
5025,377,81
5026,378,52
5027,378,53
5028,378,54
5029,378,55
5030,378,56
5031,378,57
5032,378,58
5033,378,59
5034,378,60
5035,378,61
5036,378,62
5037,378,63
5038,378,64
5039,378,65
5040,378,66
5041,379,82
5042,379,83
5043,379,84
5044,379,85
5045,379,86
5046,379,87
5047,379,88
5048,379,89
5049,379,90
5050,379,91
5051,379,92
5052,379,93
5053,379,94
5054,379,95
5055,379,96
5056,380,1
5057,380,2
5058,380,3
5059,380,4
5060,380,5
5061,380,6
5062,380,7
5063,380,8
5064,380,9
5065,380,10
5066,380,11
5067,380,12
5068,381,37
5069,381,38
5070,381,39
5071,381,40
5072,381,41
5073,381,42
5074,381,43
5075,381,44
5076,381,45
5077,381,46
5078,381,47
5079,381,48
5080,381,49
5081,381,50
5082,381,51
5083,382,82
5084,382,83
5085,382,84
5086,382,85
5087,382,86
5088,382,87
5089,382,88
5090,382,89
5091,382,90
5092,382,91
5093,382,92
5094,382,93
5095,382,94
5096,382,95
5097,382,96
5098,383,82
5099,383,83
5100,383,84
5101,383,85
5102,383,86
5103,383,87
5104,383,88
5105,383,89
5106,383,90
5107,383,91
5108,383,92
5109,383,93
5110,383,94
5111,383,95
5112,383,96
5113,384,25
5114,384,26
5115,384,27
5116,384,28
5117,384,29
5118,384,30
5119,384,31
5120,384,32
5121,384,33
5122,384,34
5123,384,35
5124,384,36
5125,385,67
5126,385,68
5127,385,69
5128,385,70
5129,385,71
5130,385,72
5131,385,73
5132,385,74
5133,385,75
5134,385,76
5135,385,77
5136,385,78
5137,385,79
5138,385,80
5139,385,81
5140,386,67
5141,386,68
5142,386,69
5143,386,70
5144,386,71
5145,386,72
5146,386,73
5147,386,74
5148,386,75
5149,386,76
5150,386,77
5151,386,78
5152,386,79
5153,386,80
5154,386,81
5155,387,97
5156,387,98
5157,387,99
5158,387,100
5159,387,101
5160,387,102
5161,387,103
5162,387,104
5163,387,105
5164,387,106
5165,387,107
5166,387,108
5167,387,109
5168,387,110
5169,387,111
5170,388,97
5171,388,98
5172,388,99
5173,388,100
5174,388,101
5175,388,102
5176,388,103
5177,388,104
5178,388,105
5179,388,106
5180,388,107
5181,388,108
5182,388,109
5183,388,110
5184,388,111
5185,389,13
5186,389,14
5187,389,15
5188,389,16
5189,389,17
5190,389,18
5191,389,19
5192,389,20
5193,389,21
5194,389,22
5195,389,23
5196,389,24
5197,390,67
5198,390,68
5199,390,69
5200,390,70
5201,390,71
5202,390,72
5203,390,73
5204,390,74
5205,390,75
5206,390,76
5207,390,77
5208,390,78
5209,390,79
5210,390,80
5211,390,81
5212,391,13
5213,391,14
5214,391,15
5215,391,16
5216,391,17
5217,391,18
5218,391,19
5219,391,20
5220,391,21
5221,391,22
5222,391,23
5223,391,24
5224,392,1
5225,392,2
5226,392,3
5227,392,4
5228,392,5
5229,392,6
5230,392,7
5231,392,8
5232,392,9
5233,392,10
5234,392,11
5235,392,12
5236,393,13
5237,393,14
5238,393,15
5239,393,16
5240,393,17
5241,393,18
5242,393,19
5243,393,20
5244,393,21
5245,393,22
5246,393,23
5247,393,24
5248,394,82
5249,394,83
5250,394,84
5251,394,85
5252,394,86
5253,394,87
5254,394,88
5255,394,89
5256,394,90
5257,394,91
5258,394,92
5259,394,93
5260,394,94
5261,394,95
5262,394,96
5263,395,112
5264,395,113
5265,395,114
5266,395,115
5267,395,116
5268,395,117
5269,395,118
5270,395,119
5271,395,120
5272,396,82
5273,396,83
5274,396,84
5275,396,85
5276,396,86
5277,396,87
5278,396,88
5279,396,89
5280,396,90
5281,396,91
5282,396,92
5283,396,93
5284,396,94
5285,396,95
5286,396,96
5287,397,67
5288,397,68
5289,397,69
5290,397,70
5291,397,71
5292,397,72
5293,397,73
5294,397,74
5295,397,75
5296,397,76
5297,397,77
5298,397,78
5299,397,79
5300,397,80
5301,397,81
5302,398,52
5303,398,53
5304,398,54
5305,398,55
5306,398,56
5307,398,57
5308,398,58
5309,398,59
5310,398,60
5311,398,61
5312,398,62
5313,398,63
5314,398,64
5315,398,65
5316,398,66
5317,399,67
5318,399,68
5319,399,69
5320,399,70
5321,399,71
5322,399,72
5323,399,73
5324,399,74
5325,399,75
5326,399,76
5327,399,77
5328,399,78
5329,399,79
5330,399,80
5331,399,81
5332,400,82
5333,400,83
5334,400,84
5335,400,85
5336,400,86
5337,400,87
5338,400,88
5339,400,89
5340,400,90
5341,400,91
5342,400,92
5343,400,93
5344,400,94
5345,400,95
5346,400,96
5347,401,97
5348,401,98
5349,401,99
5350,401,100
5351,401,101
5352,401,102
5353,401,103
5354,401,104
5355,401,105
5356,401,106
5357,401,107
5358,401,108
5359,401,109
5360,401,110
5361,401,111
5362,402,97
5363,402,98
5364,402,99
5365,402,100
5366,402,101
5367,402,102
5368,402,103
5369,402,104
5370,402,105
5371,402,106
5372,402,107
5373,402,108
5374,402,109
5375,402,110
5376,402,111
5377,403,52
5378,403,53
5379,403,54
5380,403,55
5381,403,56
5382,403,57
5383,403,58
5384,403,59
5385,403,60
5386,403,61
5387,403,62
5388,403,63
5389,403,64
5390,403,65
5391,403,66
5392,404,97
5393,404,98
5394,404,99
5395,404,100
5396,404,101
5397,404,102
5398,404,103
5399,404,104
5400,404,105
5401,404,106
5402,404,107
5403,404,108
5404,404,109
5405,404,110
5406,404,111
5407,405,52
5408,405,53
5409,405,54
5410,405,55
5411,405,56
5412,405,57
5413,405,58
5414,405,59
5415,405,60
5416,405,61
5417,405,62
5418,405,63
5419,405,64
5420,405,65
5421,405,66
5422,406,97
5423,406,98
5424,406,99
5425,406,100
5426,406,101
5427,406,102
5428,406,103
5429,406,104
5430,406,105
5431,406,106
5432,406,107
5433,406,108
5434,406,109
5435,406,110
5436,406,111
5437,407,97
5438,407,98
5439,407,99
5440,407,100
5441,407,101
5442,407,102
5443,407,103
5444,407,104
5445,407,105
5446,407,106
5447,407,107
5448,407,108
5449,407,109
5450,407,110
5451,407,111
5452,408,13
5453,408,14
5454,408,15
5455,408,16
5456,408,17
5457,408,18
5458,408,19
5459,408,20
5460,408,21
5461,408,22
5462,408,23
5463,408,24
5464,409,82
5465,409,83
5466,409,84
5467,409,85
5468,409,86
5469,409,87
5470,409,88
5471,409,89
5472,409,90
5473,409,91
5474,409,92
5475,409,93
5476,409,94
5477,409,95
5478,409,96
5479,410,67
5480,410,68
5481,410,69
5482,410,70
5483,410,71
5484,410,72
5485,410,73
5486,410,74
5487,410,75
5488,410,76
5489,410,77
5490,410,78
5491,410,79
5492,410,80
5493,410,81
5494,411,52
5495,411,53
5496,411,54
5497,411,55
5498,411,56
5499,411,57
5500,411,58
5501,411,59
5502,411,60
5503,411,61
5504,411,62
5505,411,63
5506,411,64
5507,411,65
5508,411,66
5509,412,112
5510,412,113
5511,412,114
5512,412,115
5513,412,116
5514,412,117
5515,412,118
5516,412,119
5517,412,120
5518,413,52
5519,413,53
5520,413,54
5521,413,55
5522,413,56
5523,413,57
5524,413,58
5525,413,59
5526,413,60
5527,413,61
5528,413,62
5529,413,63
5530,413,64
5531,413,65
5532,413,66
5533,414,1
5534,414,2
5535,414,3
5536,414,4
5537,414,5
5538,414,6
5539,414,7
5540,414,8
5541,414,9
5542,414,10
5543,414,11
5544,414,12
5545,415,82
5546,415,83
5547,415,84
5548,415,85
5549,415,86
5550,415,87
5551,415,88
5552,415,89
5553,415,90
5554,415,91
5555,415,92
5556,415,93
5557,415,94
5558,415,95
5559,415,96
5560,416,82
5561,416,83
5562,416,84
5563,416,85
5564,416,86
5565,416,87
5566,416,88
5567,416,89
5568,416,90
5569,416,91
5570,416,92
5571,416,93
5572,416,94
5573,416,95
5574,416,96
5575,417,37
5576,417,38
5577,417,39
5578,417,40
5579,417,41
5580,417,42
5581,417,43
5582,417,44
5583,417,45
5584,417,46
5585,417,47
5586,417,48
5587,417,49
5588,417,50
5589,417,51
5590,418,112
5591,418,113
5592,418,114
5593,418,115
5594,418,116
5595,418,117
5596,418,118
5597,418,119
5598,418,120
5599,419,52
5600,419,53
5601,419,54
5602,419,55
5603,419,56
5604,419,57
5605,419,58
5606,419,59
5607,419,60
5608,419,61
5609,419,62
5610,419,63
5611,419,64
5612,419,65
5613,419,66
5614,420,82
5615,420,83
5616,420,84
5617,420,85
5618,420,86
5619,420,87
5620,420,88
5621,420,89
5622,420,90
5623,420,91
5624,420,92
5625,420,93
5626,420,94
5627,420,95
5628,420,96
5629,421,112
5630,421,113
5631,421,114
5632,421,115
5633,421,116
5634,421,117
5635,421,118
5636,421,119
5637,421,120
5638,422,67
5639,422,68
5640,422,69
5641,422,70
5642,422,71
5643,422,72
5644,422,73
5645,422,74
5646,422,75
5647,422,76
5648,422,77
5649,422,78
5650,422,79
5651,422,80
5652,422,81
5653,423,13
5654,423,14
5655,423,15
5656,423,16
5657,423,17
5658,423,18
5659,423,19
5660,423,20
5661,423,21
5662,423,22
5663,423,23
5664,423,24
5665,424,25
5666,424,26
5667,424,27
5668,424,28
5669,424,29
5670,424,30
5671,424,31
5672,424,32
5673,424,33
5674,424,34
5675,424,35
5676,424,36
5677,425,37
5678,425,38
5679,425,39
5680,425,40
5681,425,41
5682,425,42
5683,425,43
5684,425,44
5685,425,45
5686,425,46
5687,425,47
5688,425,48
5689,425,49
5690,425,50
5691,425,51
5692,426,112
5693,426,113
5694,426,114
5695,426,115
5696,426,116
5697,426,117
5698,426,118
5699,426,119
5700,426,120
5701,427,97
5702,427,98
5703,427,99
5704,427,100
5705,427,101
5706,427,102
5707,427,103
5708,427,104
5709,427,105
5710,427,106
5711,427,107
5712,427,108
5713,427,109
5714,427,110
5715,427,111
5716,428,67
5717,428,68
5718,428,69
5719,428,70
5720,428,71
5721,428,72
5722,428,73
5723,428,74
5724,428,75
5725,428,76
5726,428,77
5727,428,78
5728,428,79
5729,428,80
5730,428,81
5731,429,82
5732,429,83
5733,429,84
5734,429,85
5735,429,86
5736,429,87
5737,429,88
5738,429,89
5739,429,90
5740,429,91
5741,429,92
5742,429,93
5743,429,94
5744,429,95
5745,429,96
5746,430,82
5747,430,83
5748,430,84
5749,430,85
5750,430,86
5751,430,87
5752,430,88
5753,430,89
5754,430,90
5755,430,91
5756,430,92
5757,430,93
5758,430,94
5759,430,95
5760,430,96
5761,431,97
5762,431,98
5763,431,99
5764,431,100
5765,431,101
5766,431,102
5767,431,103
5768,431,104
5769,431,105
5770,431,106
5771,431,107
5772,431,108
5773,431,109
5774,431,110
5775,431,111
5776,432,82
5777,432,83
5778,432,84
5779,432,85
5780,432,86
5781,432,87
5782,432,88
5783,432,89
5784,432,90
5785,432,91
5786,432,92
5787,432,93
5788,432,94
5789,432,95
5790,432,96
5791,433,1
5792,433,2
5793,433,3
5794,433,4
5795,433,5
5796,433,6
5797,433,7
5798,433,8
5799,433,9
5800,433,10
5801,433,11
5802,433,12
5803,434,1
5804,434,2
5805,434,3
5806,434,4
5807,434,5
5808,434,6
5809,434,7
5810,434,8
5811,434,9
5812,434,10
5813,434,11
5814,434,12
5815,435,25
5816,435,26
5817,435,27
5818,435,28
5819,435,29
5820,435,30
5821,435,31
5822,435,32
5823,435,33
5824,435,34
5825,435,35
5826,435,36
5827,436,112
5828,436,113
5829,436,114
5830,436,115
5831,436,116
5832,436,117
5833,436,118
5834,436,119
5835,436,120
5836,437,13
5837,437,14
5838,437,15
5839,437,16
5840,437,17
5841,437,18
5842,437,19
5843,437,20
5844,437,21
5845,437,22
5846,437,23
5847,437,24
5848,438,52
5849,438,53
5850,438,54
5851,438,55
5852,438,56
5853,438,57
5854,438,58
5855,438,59
5856,438,60
5857,438,61
5858,438,62
5859,438,63
5860,438,64
5861,438,65
5862,438,66
5863,439,112
5864,439,113
5865,439,114
5866,439,115
5867,439,116
5868,439,117
5869,439,118
5870,439,119
5871,439,120
5872,440,25
5873,440,26
5874,440,27
5875,440,28
5876,440,29
5877,440,30
5878,440,31
5879,440,32
5880,440,33
5881,440,34
5882,440,35
5883,440,36
5884,441,13
5885,441,14
5886,441,15
5887,441,16
5888,441,17
5889,441,18
5890,441,19
5891,441,20
5892,441,21
5893,441,22
5894,441,23
5895,441,24
5896,442,25
5897,442,26
5898,442,27
5899,442,28
5900,442,29
5901,442,30
5902,442,31
5903,442,32
5904,442,33
5905,442,34
5906,442,35
5907,442,36
5908,443,82
5909,443,83
5910,443,84
5911,443,85
5912,443,86
5913,443,87
5914,443,88
5915,443,89
5916,443,90
5917,443,91
5918,443,92
5919,443,93
5920,443,94
5921,443,95
5922,443,96
5923,444,112
5924,444,113
5925,444,114
5926,444,115
5927,444,116
5928,444,117
5929,444,118
5930,444,119
5931,444,120
5932,445,1
5933,445,2
5934,445,3
5935,445,4
5936,445,5
5937,445,6
5938,445,7
5939,445,8
5940,445,9
5941,445,10
5942,445,11
5943,445,12
5944,446,37
5945,446,38
5946,446,39
5947,446,40
5948,446,41
5949,446,42
5950,446,43
5951,446,44
5952,446,45
5953,446,46
5954,446,47
5955,446,48
5956,446,49
5957,446,50
5958,446,51
5959,447,82
5960,447,83
5961,447,84
5962,447,85
5963,447,86
5964,447,87
5965,447,88
5966,447,89
5967,447,90
5968,447,91
5969,447,92
5970,447,93
5971,447,94
5972,447,95
5973,447,96
5974,448,37
5975,448,38
5976,448,39
5977,448,40
5978,448,41
5979,448,42
5980,448,43
5981,448,44
5982,448,45
5983,448,46
5984,448,47
5985,448,48
5986,448,49
5987,448,50
5988,448,51
5989,449,67
5990,449,68
5991,449,69
5992,449,70
5993,449,71
5994,449,72
5995,449,73
5996,449,74
5997,449,75
5998,449,76
5999,449,77
6000,449,78
